"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2026-04-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",976.77,"provisorisch"
"2026-04-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",36.05,"provisorisch"
"2026-04-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",238.91,"provisorisch"
"2026-04-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.02,"provisorisch"
"2026-04-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.59,"provisorisch"
"2026-04-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.26,"provisorisch"
"2026-04-07T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.94,"provisorisch"
"2026-04-07T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.58,"provisorisch"
"2026-04-07T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.98,"provisorisch"
"2026-04-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.66,"provisorisch"
"2026-04-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.92,"provisorisch"
"2026-04-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.91,"provisorisch"
"2026-04-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.23,"provisorisch"
"2026-04-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.99,"provisorisch"
"2026-04-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.33,"provisorisch"
"2026-04-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",259.25,"provisorisch"
"2026-04-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.11,"provisorisch"
"2026-04-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.8,"provisorisch"
"2026-04-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.87,"provisorisch"
"2026-04-08T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.44,"provisorisch"
"2026-04-08T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.84,"provisorisch"
"2026-04-08T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.42,"provisorisch"
"2026-04-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.93,"provisorisch"
"2026-04-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.05,"provisorisch"
"2026-04-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.37,"provisorisch"
"2026-04-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.6,"provisorisch"
"2026-04-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.02,"provisorisch"
"2026-04-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.81,"provisorisch"
"2026-04-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",263.9,"provisorisch"
"2026-04-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.29,"provisorisch"
"2026-04-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.0,"provisorisch"
"2026-04-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.34,"provisorisch"
"2026-04-09T00:00+0100","Zch_Heubeeribüel","T","d1","°C",15.19,"provisorisch"
"2026-04-09T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.73,"provisorisch"
"2026-04-09T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.97,"provisorisch"
"2026-04-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.99,"provisorisch"
"2026-04-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.23,"provisorisch"
"2026-04-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.81,"provisorisch"
"2026-04-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.78,"provisorisch"
"2026-04-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.07,"provisorisch"
"2026-04-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.21,"provisorisch"
"2026-04-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",263.01,"provisorisch"
"2026-04-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.45,"provisorisch"
"2026-04-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.93,"provisorisch"
"2026-04-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.76,"provisorisch"
"2026-04-10T00:00+0100","Zch_Heubeeribüel","T","d1","°C",12.55,"provisorisch"
"2026-04-10T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.52,"provisorisch"
"2026-04-10T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.03,"provisorisch"
"2026-04-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",61.25,"provisorisch"
"2026-04-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",13.29,"provisorisch"
"2026-04-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.52,"provisorisch"
"2026-04-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.92,"provisorisch"
"2026-04-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",73.95,"provisorisch"
"2026-04-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.79,"provisorisch"
"2026-04-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.38,"provisorisch"
"2026-04-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.42,"provisorisch"
"2026-04-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",51.27,"provisorisch"
"2026-04-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",63.78,"provisorisch"
"2026-04-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.78,"provisorisch"
"2026-04-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.93,"provisorisch"
"2026-04-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.87,"provisorisch"
"2026-04-11T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.07,"provisorisch"
"2026-04-11T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.96,"provisorisch"
"2026-04-11T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",942.65,"provisorisch"
"2026-04-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",84.54,"provisorisch"
"2026-04-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.34,"provisorisch"
"2026-04-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.92,"provisorisch"
"2026-04-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.45,"provisorisch"
"2026-04-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",114.95,"provisorisch"
"2026-04-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.97,"provisorisch"
"2026-04-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.19,"provisorisch"
"2026-04-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.86,"provisorisch"
"2026-04-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",64.4,"provisorisch"
"2026-04-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",213.62,"provisorisch"
"2026-04-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.84,"provisorisch"
"2026-04-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.04,"provisorisch"
"2026-04-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.35,"provisorisch"
"2026-04-12T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.52,"provisorisch"
"2026-04-12T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",12.26,"provisorisch"
"2026-04-12T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",943.15,"provisorisch"
"2026-04-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",166.65,"provisorisch"
"2026-04-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.37,"provisorisch"
"2026-04-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.86,"provisorisch"
"2026-04-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.33,"provisorisch"
"2026-04-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",288.48,"provisorisch"
"2026-04-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.86,"provisorisch"
"2026-04-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.56,"provisorisch"
"2026-04-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.8,"provisorisch"
"2026-04-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",281.52,"provisorisch"
"2026-04-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",48.69,"provisorisch"
"2026-04-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.88,"provisorisch"
"2026-04-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.37,"provisorisch"
"2026-04-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.21,"provisorisch"
"2026-04-13T00:00+0100","Zch_Heubeeribüel","T","d1","°C",6.58,"provisorisch"
"2026-04-13T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",8.51,"provisorisch"
"2026-04-13T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",939.84,"provisorisch"
"2026-04-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",375.62,"provisorisch"
"2026-04-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.51,"provisorisch"
"2026-04-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.4,"provisorisch"
"2026-04-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",960.0,"provisorisch"
"2026-04-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",435.9,"provisorisch"
"2026-04-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.98,"provisorisch"
"2026-04-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.86,"provisorisch"
"2026-04-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.49,"provisorisch"
"2026-04-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",460.82,"provisorisch"
"2026-04-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",49.33,"provisorisch"
"2026-04-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.94,"provisorisch"
"2026-04-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.36,"provisorisch"
"2026-04-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.94,"provisorisch"
"2026-04-14T00:00+0100","Zch_Heubeeribüel","T","d1","°C",6.92,"provisorisch"
"2026-04-14T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",8.98,"provisorisch"
"2026-04-14T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.7,"provisorisch"
"2026-04-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.32,"provisorisch"
"2026-04-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.81,"provisorisch"
"2026-04-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.08,"provisorisch"
"2026-04-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.05,"provisorisch"
"2026-04-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",55.82,"provisorisch"
"2026-04-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.2,"provisorisch"
"2026-04-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.48,"provisorisch"
"2026-04-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.58,"provisorisch"
"2026-04-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",260.9,"provisorisch"
"2026-04-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",71.47,"provisorisch"
"2026-04-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.13,"provisorisch"
"2026-04-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.26,"provisorisch"
"2026-04-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.97,"provisorisch"
"2026-04-15T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.75,"provisorisch"
"2026-04-15T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.29,"provisorisch"
"2026-04-15T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.17,"provisorisch"
"2026-04-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"provisorisch"
"2026-04-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"provisorisch"
"2026-04-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2026-04-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"provisorisch"
"2026-04-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.26,"provisorisch"
"2026-04-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.54,"provisorisch"
"2026-04-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.86,"provisorisch"
"2026-04-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",84.33,"provisorisch"
"2026-04-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.92,"provisorisch"
"2026-04-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.17,"provisorisch"
"2026-04-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.39,"provisorisch"
"2026-04-16T00:00+0100","Zch_Heubeeribüel","T","d1","°C",12.65,"provisorisch"
"2026-04-16T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",17.45,"provisorisch"
"2026-04-16T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.46,"provisorisch"
"2026-04-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"provisorisch"
"2026-04-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"provisorisch"
"2026-04-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2026-04-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"provisorisch"
"2026-04-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.37,"provisorisch"
"2026-04-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.15,"provisorisch"
"2026-04-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.93,"provisorisch"
"2026-04-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",253.67,"provisorisch"
"2026-04-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.1,"provisorisch"
"2026-04-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.27,"provisorisch"
"2026-04-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.46,"provisorisch"
"2026-04-17T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.95,"provisorisch"
"2026-04-17T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.65,"provisorisch"
"2026-04-17T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.02,"provisorisch"
"2026-04-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.43,"provisorisch"
"2026-04-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.54,"provisorisch"
"2026-04-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.96,"provisorisch"
"2026-04-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.95,"provisorisch"
"2026-04-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.57,"provisorisch"
"2026-04-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.4,"provisorisch"
"2026-04-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",224.09,"provisorisch"
"2026-04-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.05,"provisorisch"
"2026-04-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.32,"provisorisch"
"2026-04-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.95,"provisorisch"
"2026-04-18T00:00+0100","Zch_Heubeeribüel","T","d1","°C",15.51,"provisorisch"
"2026-04-18T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.13,"provisorisch"
"2026-04-18T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.09,"provisorisch"
"2026-04-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.8,"provisorisch"
"2026-04-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",22.28,"provisorisch"
"2026-04-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.9,"provisorisch"
"2026-04-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.49,"provisorisch"
"2026-04-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.95,"provisorisch"
"2026-04-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.28,"provisorisch"
"2026-04-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",262.01,"provisorisch"
"2026-04-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",16.27,"provisorisch"
"2026-04-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.42,"provisorisch"
"2026-04-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.84,"provisorisch"
"2026-04-19T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.5,"provisorisch"
"2026-04-19T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.0,"provisorisch"
"2026-04-19T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.27,"provisorisch"
"2026-04-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.42,"provisorisch"
"2026-04-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.42,"provisorisch"
"2026-04-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.45,"provisorisch"
"2026-04-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.2,"provisorisch"
"2026-04-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.02,"provisorisch"
"2026-04-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.01,"provisorisch"
"2026-04-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.49,"provisorisch"
"2026-04-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.65,"provisorisch"
"2026-04-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"provisorisch"
"2026-04-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",208.51,"provisorisch"
"2026-04-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.93,"provisorisch"
"2026-04-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.99,"provisorisch"
"2026-04-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.1,"provisorisch"
"2026-04-20T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.52,"provisorisch"
"2026-04-20T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.2,"provisorisch"
"2026-04-20T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",945.59,"provisorisch"
