"Datum","Geschaeft","Einheit_Code","Einheit_Name","Einheit_BFS","Einheit_BFSSub","Einheit_StimmenTotal","Partei","Partei_Kandstimmen","Partei_Zusatzstimmen","Partei_ParteistimmenTotal"
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"EVP",2098,197,2295
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"FGA/AL/PDA",475,0,475
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"EDU",2111,30,2141
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"Übrige",4746,452,5198
2023-10-22,"Nationalratswahl 2023","ZH199","Volketswil",199,199,153816,"SD",209,22,231
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"SVP",25592,460,26052
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"SP",8401,242,8643
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"GP",3313,75,3388
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"GLP",8224,223,8447
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"FDP",9763,177,9940
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"Mitte",5752,176,5928
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"EVP",1077,78,1155
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"FGA/AL/PDA",239,0,239
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"EDU",986,0,986
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"Übrige",1738,130,1868
2023-10-22,"Nationalratswahl 2023","ZH200","Wangen-Brüttisellen",200,200,66739,"SD",88,5,93
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"SVP",6070,104,6174
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"SP",1203,34,1237
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"GP",381,22,403
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"GLP",496,16,512
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"FDP",857,27,884
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"Mitte",749,47,796
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"EVP",342,23,365
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"FGA/AL/PDA",7,0,7
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"EDU",107,0,107
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"Übrige",566,0,566
2023-10-22,"Nationalratswahl 2023","ZH211","Altikon",211,211,11051,"SD",0,0,0
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"SVP",11960,204,12164
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"SP",3354,78,3432
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"GP",1415,34,1449
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"GLP",4235,127,4362
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"FDP",5959,250,6209
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"Mitte",2778,147,2925
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"EVP",803,13,816
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"FGA/AL/PDA",48,0,48
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"EDU",547,36,583
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"Übrige",727,34,761
2023-10-22,"Nationalratswahl 2023","ZH213","Brütten",213,213,32832,"SD",83,0,83
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"SVP",7008,147,7155
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"SP",2016,71,2087
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"GP",1338,4,1342
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"GLP",1968,86,2054
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"FDP",1326,18,1344
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"Mitte",718,45,763
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"EVP",652,6,658
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"FGA/AL/PDA",92,0,92
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"EDU",464,1,465
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"Übrige",614,7,621
2023-10-22,"Nationalratswahl 2023","ZH214","Dägerlen",214,214,16658,"SD",77,0,77
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"SVP",4704,35,4739
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"SP",1735,135,1870
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"GP",794,75,869
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"GLP",1331,39,1370
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"FDP",1874,38,1912
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"Mitte",1108,30,1138
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"EVP",707,2,709
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"FGA/AL/PDA",58,0,58
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"EDU",113,0,113
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"Übrige",595,29,624
2023-10-22,"Nationalratswahl 2023","ZH215","Dättlikon",215,215,13438,"SD",36,0,36
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"SVP",11627,204,11831
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"SP",2523,41,2564
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"GP",1738,14,1752
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"GLP",2251,107,2358
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"FDP",2555,3,2558
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"Mitte",1970,48,2018
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"EVP",720,0,720
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"FGA/AL/PDA",130,0,130
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"EDU",1026,1,1027
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"Übrige",935,75,1010
2023-10-22,"Nationalratswahl 2023","ZH216","Dinhard",216,216,26018,"SD",50,0,50
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"SVP",5253,126,5379
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"SP",1474,4,1478
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"GP",780,3,783
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"GLP",1533,19,1552
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"FDP",1169,0,1169
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"Mitte",1117,37,1154
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"EVP",359,1,360
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"FGA/AL/PDA",79,0,79
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"EDU",313,0,313
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"Übrige",468,49,517
2023-10-22,"Nationalratswahl 2023","ZH218","Ellikon a.d.Thur",218,218,12795,"SD",11,0,11
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"SVP",16471,250,16721
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"SP",6550,93,6643
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"GP",3452,190,3642
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"GLP",5671,111,5782
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"FDP",4928,67,4995
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"Mitte",3424,94,3518
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"EVP",1446,34,1480
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"FGA/AL/PDA",370,0,370
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"EDU",1039,0,1039
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"Übrige",1224,72,1296
2023-10-22,"Nationalratswahl 2023","ZH219","Elsau",219,219,45529,"SD",43,0,43
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"SVP",7416,139,7555
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"SP",1470,45,1515
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"GP",362,0,362
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"GLP",859,12,871
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"FDP",588,144,732
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"Mitte",904,3,907
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"EVP",311,18,329
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"FGA/AL/PDA",47,0,47
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"EDU",131,0,131
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"Übrige",674,1,675
2023-10-22,"Nationalratswahl 2023","ZH220","Hagenbuch",220,220,13160,"SD",36,0,36
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"SVP",15868,796,16664
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"SP",5352,129,5481
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"GP",3449,6,3455
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"GLP",7985,94,8079
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"FDP",6239,284,6523
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"Mitte",3805,46,3851
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"EVP",2158,7,2165
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"FGA/AL/PDA",247,0,247
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"EDU",429,1,430
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"Übrige",1359,41,1400
2023-10-22,"Nationalratswahl 2023","ZH221","Hettlingen",221,221,48304,"SD",9,0,9
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"SVP",25752,448,26200
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"SP",9543,343,9886
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"GP",3492,77,3569
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"GLP",7995,323,8318
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"FDP",10223,290,10513
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"Mitte",5364,229,5593
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"EVP",3008,116,3124
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"FGA/AL/PDA",216,0,216
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"EDU",1670,2,1672
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"Übrige",2126,45,2171
2023-10-22,"Nationalratswahl 2023","ZH223","Neftenbach",223,223,71295,"SD",32,1,33
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"SVP",11840,253,12093
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"SP",5892,238,6130
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"GP",2518,90,2608
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"GLP",4274,114,4388
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"FDP",2551,71,2622
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"Mitte",2151,39,2190
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"EVP",1340,1,1341
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"FGA/AL/PDA",242,7,249
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"EDU",533,23,556
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"Übrige",1235,40,1275
2023-10-22,"Nationalratswahl 2023","ZH224","Pfungen",224,224,33562,"SD",110,0,110
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"SVP",13025,414,13439
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"SP",3956,92,4048
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"GP",2450,7,2457
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"GLP",3566,174,3740
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"FDP",3133,121,3254
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"Mitte",3064,139,3203
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"EVP",1598,60,1658
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"FGA/AL/PDA",191,0,191
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"EDU",394,25,419
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"Übrige",980,99,1079
2023-10-22,"Nationalratswahl 2023","ZH225","Rickenbach",225,225,33499,"SD",11,0,11
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"SVP",4188,105,4293
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"SP",1111,0,1111
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"GP",641,34,675
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"GLP",1093,49,1142
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"FDP",671,10,681
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"Mitte",268,21,289
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"EVP",216,77,293
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"FGA/AL/PDA",167,0,167
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"EDU",321,0,321
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"Übrige",610,26,636
2023-10-22,"Nationalratswahl 2023","ZH226","Schlatt",226,226,9608,"SD",0,0,0
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"SVP",33208,435,33643
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"SP",12186,409,12595
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"GP",4552,63,4615
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"GLP",9879,216,10095
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"FDP",14662,412,15074
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"Mitte",8447,241,8688
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"EVP",4442,42,4484
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"FGA/AL/PDA",430,1,431
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"EDU",2157,20,2177
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"Übrige",3081,151,3232
2023-10-22,"Nationalratswahl 2023","ZH227","Seuzach",227,227,95087,"SD",53,0,53
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"SVP",19739,268,20007
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"SP",6755,214,6969
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"GP",2856,40,2896
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"GLP",3952,103,4055
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"FDP",3527,240,3767
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"Mitte",3124,165,3289
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"EVP",3280,107,3387
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"FGA/AL/PDA",316,68,384
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"EDU",1875,0,1875
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"Übrige",2660,100,2760
2023-10-22,"Nationalratswahl 2023","ZH228","Turbenthal",228,228,49480,"SD",91,0,91
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"SVP",29521,508,30029
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"SP",104294,1706,106000
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"GP",51202,789,51991
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"GLP",47777,751,48528
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"FDP",31670,827,32497
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"Mitte",21689,569,22258
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"EVP",9193,192,9385
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"FGA/AL/PDA",7902,214,8116
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"EDU",2582,18,2600
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"Übrige",8489,357,8846
2023-10-22,"Nationalratswahl 2023","ZH230K1","Winterthur Altstadt",230,1,320409,"SD",159,0,159
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"SVP",44547,908,45455
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"SP",56915,610,57525
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"GP",31446,540,31986
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"GLP",29024,281,29305
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"FDP",20811,644,21455
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"Mitte",19749,540,20289
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"EVP",10857,285,11142
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"FGA/AL/PDA",3547,30,3577
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"EDU",4115,40,4155
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"Übrige",9927,566,10493
2023-10-22,"Nationalratswahl 2023","ZH230K2","Winterthur O'Winterthur",230,2,235511,"SD",129,0,129
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"SVP",52497,647,53144
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"SP",40042,735,40777
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"GP",19763,380,20143
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"GLP",24962,563,25525
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"FDP",23170,937,24107
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"Mitte",20879,484,21363
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"EVP",13477,146,13623
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"FGA/AL/PDA",2238,41,2279
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"EDU",4787,151,4938
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"Übrige",7537,433,7970
2023-10-22,"Nationalratswahl 2023","ZH230K3","Winterthur Seen",230,3,214043,"SD",174,0,174
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"SVP",17130,143,17273
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"SP",24645,242,24887
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"GP",10085,278,10363
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"GLP",9378,165,9543
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"FDP",7047,680,7727
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"Mitte",6093,173,6266
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"EVP",2659,9,2668
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"FGA/AL/PDA",2070,33,2103
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"EDU",1358,0,1358
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"Übrige",2684,285,2969
2023-10-22,"Nationalratswahl 2023","ZH230K4","Winterthur Töss",230,4,85282,"SD",115,10,125
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"SVP",12128,293,12421
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"SP",44073,620,44693
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"GP",22929,358,23287
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"GLP",17674,326,18000
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"FDP",9680,255,9935
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"Mitte",9185,234,9419
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"EVP",6613,118,6731
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"FGA/AL/PDA",3089,16,3105
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"EDU",845,0,845
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"Übrige",4696,429,5125
2023-10-22,"Nationalratswahl 2023","ZH230K5","Winterthur Veltheim",230,5,133577,"SD",16,0,16
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"SVP",34851,447,35298
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"SP",36589,632,37221
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"GP",15862,438,16300
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"GLP",15194,194,15388
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"FDP",12604,355,12959
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"Mitte",11085,293,11378
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"EVP",4194,65,4259
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"FGA/AL/PDA",1772,68,1840
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"EDU",1540,0,1540
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"Übrige",5615,467,6082
2023-10-22,"Nationalratswahl 2023","ZH230K6","Winterthur Wülflingen",230,6,142487,"SD",196,26,222
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"SVP",18939,321,19260
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"SP",36732,465,37197
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"GP",18068,236,18304
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"GLP",12955,217,13172
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"FDP",7443,499,7942
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"Mitte",7669,87,7756
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"EVP",3821,49,3870
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"FGA/AL/PDA",2260,33,2293
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"EDU",1881,18,1899
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"Übrige",4409,317,4726
2023-10-22,"Nationalratswahl 2023","ZH230K7","Winterthur Mattenbach",230,7,116455,"SD",34,2,36
